,Cordon,Filename,Label
733,c00,_1024_3072_20210525_13375_0-C00_RETOUCHE.jpg,1
273,c00,_1792_3584_20210525_15441-C00_OK.jpg,0
2087,c00,_768_768_20210531_10540-C00_OK.jpg,0
793,c00,_1280_0_65-C00_OK.jpg,0
2718,c00,_1024_1024_20210525_15434-C00_OK.jpg,0
2724,c00,_0_2048_20210531_10552-C00_OK.jpg,0
2835,c00,_0_3840_20210531_10554_1-C00_RETOUCHE.jpg,1
1178,c00,_512_4352_20210525_13375_1-C00_OK.jpg,0
1319,c00,_256_2816_20210525_15144-C00_RETOUCHE.jpg,1
2394,c00,_1280_1024_20210531_111-C00_OK.jpg,0
2117,c00,_1536_2304_20210525_15434-C00_OK.jpg,0
658,c00,_1280_1536_20210525_154-C00_OK.jpg,0
549,c00,_1792_2048_20210531_10554-C00_RETOUCHE.jpg,1
191,c00,_1024_768_20210531_10553_2-C00_OK.jpg,0
1760,c00,_0_0_20210531_10551-C00_OK.jpg,0
2445,c00,_1792_2048_20210531_10554_3-C00_RETOUCHE.jpg,1
117,c00,_1280_0_20210531_10561_0-C00_RETOUCHE.jpg,1
385,c00,_1280_256_20210531_17292-C00_RETOUCHE.jpg,1
1155,c00,_1024_512_20210525_15144-C00_RETOUCHE.jpg,1
218,c00,_1536_1280_20210531_10521_1-C00_RETOUCHE.jpg,1
2052,c00,_512_2560_20210525_154-C00_OK.jpg,0
2896,c00,_768_0_20210525_15150_2-C00_RETOUCHE.jpg,1
2295,c00,_1024_768_20210531_11201_0-C00_RETOUCHE.jpg,1
147,c00,_1536_4096_20210525_15434-C00_OK.jpg,0
2184,c00,_256_1024_20210531_10561_0-C00_RETOUCHE.jpg,1
266,c00,_512_2816_20210531_10554_1-C00_RETOUCHE.jpg,1
2218,c00,_1536_4096_20210531_11271_2-C00_RETOUCHE.jpg,1
2566,c00,_1792_1280_20210531_17292_3-C00_RETOUCHE.jpg,1
1591,c00,_1792_2560_20210525_14495_1-C00_RETOUCHE.jpg,1
2577,c00,_512_4096_20210531_11254-C00_OK.jpg,0
723,c00,_768_2048_20210525_13375-C00_RETOUCHE.jpg,1
59,c00,_1962_256_20210531_11201_2-C00_RETOUCHE.jpg,1
1112,c00,_1280_2304_20210525_15144_3-C00_RETOUCHE.jpg,1
2819,c00,_1024_4096_20210531_10540-C00_OK.jpg,0
1516,c00,_1024_1536_20210531_17292_2-C00_RETOUCHE.jpg,1
1530,c00,_1280_4096_20210531_11194-C00_OK.jpg,0
612,c00,_1962_1792_20210525_14495-C00_RETOUCHE.jpg,1
1368,c00,_1280_4352_20210525_15395-C00_OK.jpg,0
1907,c00,_2304_512_20210531_17292-C00_RETOUCHE.jpg,1
2075,c00,_1024_2048_20210531_10540-C00_OK.jpg,0
934,c00,_256_3072_20210531_11194-C00_OK.jpg,0
2739,c00,_0_1024_20210531_10540-C00_OK.jpg,0
2749,c00,_512_2816_20210525_15150_0-C00_RETOUCHE.jpg,1
1236,c00,_512_4352_20210525_15144_1-C00_RETOUCHE.jpg,1
2085,c00,_256_2560_20210531_11274-C00_OK.jpg,0
2254,c00,_768_3328_20210531_10521_3-C00_RETOUCHE.jpg,1
2430,c00,_1792_3840_20210531_11274_0-C00_OK.jpg,0
244,c00,_1536_3840_20210531_11274-C00_OK.jpg,0
1975,c00,_1280_1280_20210525_15150_2-C00_RETOUCHE.jpg,1
2772,c00,_1024_1792_20210531_10553-C00_OK.jpg,0
2163,c00,_1024_2304_20210525_15175_1-C00_RETOUCHE.jpg,1
1382,c00,_512_1536_20210525_13375-C00_OK.jpg,0
1139,c00,_512_3584_20210531_11274_0-C00_OK.jpg,0
491,c00,_1024_3840_20210531_10551-C00_OK.jpg,0
709,c00,_256_1792_20210531_10551-C00_OK.jpg,0
1640,c00,_1280_256_65-C00_OK.jpg,0
2649,c00,_1536_2304_20210531_10551-C00_OK.jpg,0
865,c00,_1024_3328_20210525_13375-C00_RETOUCHE.jpg,1
2415,c00,_768_256_20210525_15150-C00_RETOUCHE.jpg,1
391,c00,_1962_2048_20210525_14495_3-C00_RETOUCHE.jpg,1
1985,c00,_1536_1536_20210531_11181_2-C00_OK.jpg,0
641,c00,_768_4096_20210531_11274-C00_OK.jpg,0
1623,c00,_1792_512_20210531_11274-C00_OK.jpg,0
1217,c00,_1280_256_20210531_10561_1-C00_RETOUCHE.jpg,1
307,c00,_512_3328_20210531_10560-C00_RETOUCHE.jpg,1
1700,c00,_2304_1792_20210531_17292_3-C00_RETOUCHE.jpg,1
2820,c00,_0_1280_20210531_10545-C00_OK.jpg,0
2214,c00,_512_256_20210531_111-C00_OK.jpg,0
824,c00,_1792_1024_20210531_17292_3-C00_RETOUCHE.jpg,1
2759,c00,_0_1280_20210525_14425_2-C00_RETOUCHE.jpg,1
1940,c00,_1280_256_20210531_17292 (2)_2-C00_RETOUCHE.jpg,1
2777,c00,_1962_0_20210531_11274-C00_OK.jpg,0
1490,c00,_256_4096_20210525_15441_1-C00_OK.jpg,0
1902,c00,_0_1280_20210525_154-C00_OK.jpg,0
1387,c00,_768_0_20210525_14432_2-C00_RETOUCHE.jpg,1
2879,c00,_1536_1024_20210531_11201_0-C00_RETOUCHE.jpg,1
1076,c00,_512_2816_20210525_13375_1-C00_OK.jpg,0
2386,c00,_0_1536_20210525_15434-C00_OK.jpg,0
230,c00,_2048_256_20210531_17292-C00_RETOUCHE.jpg,1
2350,c00,_768_0_20210525_15393_3-C00_RETOUCHE.jpg,1
56,c00,_256_1024_20210531_10561_1-C00_RETOUCHE.jpg,1
1186,c00,_1536_2560_20210531_11194-C00_OK.jpg,0
2389,c00,_512_1792_20210525_13375_2-C00_OK.jpg,0
690,c00,_768_3328_20210531_10521-C00_RETOUCHE.jpg,1
394,c00,_1024_512_20210531_10521_0-C00_RETOUCHE.jpg,1
76,c00,_512_1792_20210525_14425-C00_RETOUCHE.jpg,1
2247,c00,_1962_1280_20210525_14495_1-C00_RETOUCHE.jpg,1
2179,c00,_256_2048_20210525_14425_2-C00_RETOUCHE.jpg,1
1097,c00,_1536_512_20210531_10551-C00_OK.jpg,0
1456,c00,_1280_512_20210531_11201-C00_RETOUCHE.jpg,1
875,c00,_1792_1280_20210531_17292_0-C00_RETOUCHE.jpg,1
1448,c00,_512_3072_20210525_13375-C00_OK.jpg,0
1725,c00,_512_3072_20210531_10521-C00_RETOUCHE.jpg,1
1534,c00,_3072_1962_20210531_17292_0-C00_RETOUCHE.jpg,1
1461,c00,_768_2304_20210531_10561_0-C00_RETOUCHE.jpg,1
1895,c00,_1280_4096_20210531_11271_3-C00_RETOUCHE.jpg,1
133,c00,_1792_4096_20210531_111-C00_OK.jpg,0
1541,c00,_1792_4352_20210531_10552-C00_OK.jpg,0
899,c00,_1792_1280_65-C00_OK.jpg,0
10,c00,_1792_3840_20210531_11274_2-C00_OK.jpg,0
130,c00,_512_2560_20210525_15395-C00_OK.jpg,0
504,c00,_1962_2816_20210531_10551-C00_OK.jpg,0
2489,c00,_3760_0_20210531_17292-C00_RETOUCHE.jpg,1
2693,c00,_1536_2048_20210531_10554_3-C00_RETOUCHE.jpg,1
1864,c00,_768_2816_20210525_14443_3-C00_RETOUCHE.jpg,1
783,c00,_1280_2304_20210525_13375_0-C00_RETOUCHE.jpg,1
404,c00,_1280_1024_20210531_11192-C00_OK.jpg,0
1072,c00,_256_2816_20210525_15144_2-C00_RETOUCHE.jpg,1
287,c00,_1024_768_20210525_14432_1-C00_RETOUCHE.jpg,1
627,c00,_256_1024_20210531_10521-C00_RETOUCHE.jpg,1
2060,c00,_1536_3584_20210525_15150-C00_RETOUCHE.jpg,1
2813,c00,_1792_768_20210531_10553-C00_OK.jpg,0
1449,c00,_1280_0_20210531_11192-C00_OK.jpg,0
1632,c00,_1962_1024_20210531_11254-C00_OK.jpg,0
149,c00,_1024_1536_20210531_17292-C00_RETOUCHE.jpg,1
1303,c00,_1024_1536_20210525_15393-C00_RETOUCHE.jpg,1
2253,c00,_1280_256_20210525_15434-C00_OK.jpg,0
1272,c00,_0_1024_20210525_15441-C00_OK.jpg,0
1400,c00,_1962_768_20210531_10553-C00_OK.jpg,0
1533,c00,_512_1536_20210531_10552-C00_OK.jpg,0
713,c00,_512_1280_20210531_11192-C00_OK.jpg,0
2921,c00,_1280_3072_20210531_10552-C00_OK.jpg,0
1276,c00,_512_1792_20210531_10540-C00_OK.jpg,0
375,c00,_768_2304_20210525_15175-C00_RETOUCHE.jpg,1
334,c00,_3072_1536_20210531_17292_3-C00_RETOUCHE.jpg,1
1957,c00,_1280_512_20210525_14462-C00_RETOUCHE.jpg,1
1643,c00,_4352_1536_20210531_17292_3-C00_RETOUCHE.jpg,1
209,c00,_512_512_20210525_154-C00_OK.jpg,0
48,c00,_1536_256_20210531_11274-C00_OK.jpg,0
1188,c00,_256_3328_20210531_10552-C00_OK.jpg,0
993,c00,_512_4096_20210525_15175_2-C00_RETOUCHE.jpg,1
1593,c00,_768_2048_20210531_10551-C00_OK.jpg,0
1138,c00,_1962_2048_65-C00_OK.jpg,0
299,c00,_768_2048_20210531_10552_1-C00_OK.jpg,0
1709,c00,_1962_2048_20210525_14495_2-C00_RETOUCHE.jpg,1
952,c00,_768_3072_20210531_10552-C00_OK.jpg,0
132,c00,_512_1792_20210525_13375_0-C00_OK.jpg,0
181,c00,_1024_2048_20210525_15144_2-C00_RETOUCHE.jpg,1
2737,c00,_1962_2304_20210525_14495-C00_RETOUCHE.jpg,1
2252,c00,_512_2048_20210531_10545-C00_OK.jpg,0
229,c00,_768_3584_20210531_10552-C00_OK.jpg,0
1535,c00,_3328_1962_20210531_17292_3-C00_RETOUCHE.jpg,1
669,c00,_768_3584_20210525_13375_3-C00_RETOUCHE.jpg,1
1518,c00,_1024_4096_20210531_11192-C00_OK.jpg,0
1920,c00,_1792_1024_20210531_11201_0-C00_RETOUCHE.jpg,1
1599,c00,_0_2560_20210531_17293_0-C00_RETOUCHE.jpg,1
1134,c00,_1024_1024_20210531_11254-C00_OK.jpg,0
1298,c00,_1024_0_20210525_14432_2-C00_RETOUCHE.jpg,1
448,c00,_1792_2048_20210531_11192-C00_OK.jpg,0
443,c00,_1024_2304_20210525_15175_0-C00_RETOUCHE.jpg,1
1262,c00,_768_256_20210525_15150_1-C00_RETOUCHE.jpg,1
2057,c00,_1536_1024_20210525_154-C00_OK.jpg,0
252,c00,_1280_512_20210531_10560-C00_RETOUCHE.jpg,1
1718,c00,_1536_1024_20210531_111-C00_OK.jpg,0
493,c00,_256_3840_20210531_11274-C00_OK.jpg,0
2708,c00,_0_2304_20210531_11271_2-C00_RETOUCHE.jpg,1
79,c00,_1024_2048_20210531_10553-C00_OK.jpg,0
1023,c00,_1962_3840_20210531_11254-C00_OK.jpg,0
802,c00,_1280_512_20210531_10561-C00_RETOUCHE.jpg,1
933,c00,_0_3584_20210531_17293_2-C00_RETOUCHE.jpg,1
395,c00,_512_3584_20210525_13375_1-C00_RETOUCHE.jpg,1
892,c00,_1962_1280_20210525_14495-C00_RETOUCHE.jpg,1
2356,c00,_256_0_20210531_17292_0-C00_RETOUCHE.jpg,1
2475,c00,_0_2816_20210531_10552-C00_OK.jpg,0
1137,c00,_0_4096_20210531_11271_1-C00_RETOUCHE.jpg,1
2169,c00,_512_1792_20210531_10545-C00_OK.jpg,0
1889,c00,_1792_1536_20210531_11254-C00_OK.jpg,0
1892,c00,_0_4352_20210525_15441_0-C00_OK.jpg,0
1573,c00,_1962_1024_20210525_14495-C00_RETOUCHE.jpg,1
2538,c00,_0_1280_20210525_14462_3-C00_RETOUCHE.jpg,1
823,c00,_1024_768_20210531_17292-C00_RETOUCHE.jpg,1
1119,c00,_1792_3328_20210531_11274-C00_OK.jpg,0
705,c00,_0_256_20210531_10553-C00_OK.jpg,0
1180,c00,_0_1536_20210531_10551-C00_OK.jpg,0
2572,c00,_1792_3328_20210531_10545-C00_OK.jpg,0
15,c00,_1962_256_20210531_11201_0-C00_RETOUCHE.jpg,1
1063,c00,_1024_0_20210531_11274-C00_OK.jpg,0
1597,c00,_256_3072_20210525_15441-C00_OK.jpg,0
2901,c00,_1962_1536_20210531_11254-C00_OK.jpg,0
1973,c00,_1280_1280_20210531_11201-C00_RETOUCHE.jpg,1
2689,c00,_256_4096_20210531_10540-C00_OK.jpg,0
2800,c00,_512_2816_20210525_13375_0-C00_OK.jpg,0
403,c00,_512_2560_20210531_10560_2-C00_RETOUCHE.jpg,1
207,c00,_1536_2560_20210525_14462_3-C00_RETOUCHE.jpg,1
2255,c00,_1536_1536_20210525_15395-C00_OK.jpg,0
729,c00,_1962_3072_20210531_11194-C00_OK.jpg,0
580,c00,_1024_768_20210531_17292_3-C00_RETOUCHE.jpg,1
2300,c00,_256_4352_20210531_10545-C00_OK.jpg,0
968,c00,_1792_1792_20210531_11271-C00_RETOUCHE.jpg,1
727,c00,_1024_3072_20210525_15395-C00_OK.jpg,0
2119,c00,_1280_4352_20210525_15441-C00_OK.jpg,0
2815,c00,_3584_1024_20210531_17301-C00_RETOUCHE.jpg,1
464,c00,_1280_256_20210531_11194-C00_OK.jpg,0
1707,c00,_1792_2816_20210525_15434-C00_OK.jpg,0
429,c00,_0_0_20210531_17292-C00_RETOUCHE.jpg,1
19,c00,_512_3072_20210531_10554_1-C00_RETOUCHE.jpg,1
2079,c00,_768_768_20210525_14443_0-C00_RETOUCHE.jpg,1
1783,c00,_768_512_20210531_17292_1-C00_RETOUCHE.jpg,1
1955,c00,_1024_1280_20210525_15441-C00_OK.jpg,0
1434,c00,_512_3328_20210531_10560_2-C00_RETOUCHE.jpg,1
2073,c00,_768_2560_20210525_15175_2-C00_RETOUCHE.jpg,1
2587,c00,_512_4096_20210525_15441-C00_OK.jpg,0
1311,c00,_1792_1280_20210531_10554_1-C00_RETOUCHE.jpg,1
601,c00,_768_3328_65-C00_OK.jpg,0
2789,c00,_1792_1024_20210531_10554_2-C00_RETOUCHE.jpg,1
1222,c00,_1024_4096_20210531_11194-C00_OK.jpg,0
2360,c00,_1792_512_20210531_11274_1-C00_OK.jpg,0
2867,c00,_1792_256_20210525_15434-C00_OK.jpg,0
923,c00,_512_3328_20210531_10560_1-C00_RETOUCHE.jpg,1
715,c00,_1280_1024_20210525_14432_2-C00_RETOUCHE.jpg,1
2135,c00,_512_2816_20210525_154-C00_OK.jpg,0
578,c00,_0_256_20210525_14425_2-C00_OK.jpg,0
35,c00,_256_3840_20210531_11274_2-C00_OK.jpg,0
1031,c00,_0_512_20210525_14425_1-C00_OK.jpg,0
2667,c00,_1280_1024_20210525_15150_2-C00_RETOUCHE.jpg,1
1308,c00,_256_3072_20210531_10545-C00_OK.jpg,0
1362,c00,_1536_1024_20210525_15441-C00_OK.jpg,0
97,c00,_1024_1280_20210525_15395-C00_OK.jpg,0
2791,c00,_256_2048_20210525_14425_0-C00_RETOUCHE.jpg,1
1796,c00,_768_4096_20210531_10551-C00_OK.jpg,0
2617,c00,_0_2560_20210525_14425_3-C00_RETOUCHE.jpg,1
1371,c00,_0_768_20210531_10561-C00_RETOUCHE.jpg,1
1487,c00,_768_0_20210531_11274_2-C00_OK.jpg,0
2148,c00,_1962_512_20210525_15395-C00_OK.jpg,0
666,c00,_512_4352_20210525_15144_3-C00_RETOUCHE.jpg,1
2265,c00,_1792_512_20210531_10551-C00_OK.jpg,0
2165,c00,_0_512_20210525_14425_0-C00_OK.jpg,0
1195,c00,_2304_512_20210531_17292_1-C00_RETOUCHE.jpg,1
672,c00,_1792_1024_20210531_11181-C00_OK.jpg,0
2444,c00,_1536_768_20210525_14432_2-C00_RETOUCHE.jpg,1
921,c00,_256_3840_20210525_15434-C00_OK.jpg,0
1539,c00,_1536_2816_20210531_11254-C00_OK.jpg,0
2234,c00,_256_1792_20210525_15144_2-C00_RETOUCHE.jpg,1
277,c00,_1536_3072_65-C00_OK.jpg,0
1481,c00,_1536_3584_20210531_11274_1-C00_OK.jpg,0
1307,c00,_1792_1280_20210531_11274_0-C00_OK.jpg,0
311,c00,_768_2560_20210525_15395-C00_OK.jpg,0
129,c00,_1280_2304_20210531_10551_0-C00_OK.jpg,0
686,c00,_1792_4352_20210531_10545-C00_OK.jpg,0
371,c00,_1536_2560_20210531_10553-C00_OK.jpg,0
4,c00,_1024_0_20210531_10552-C00_OK.jpg,0
2345,c00,_768_0_20210525_14432-C00_RETOUCHE.jpg,1
432,c00,_2560_1280_20210531_17301_2-C00_RETOUCHE.jpg,1
1568,c00,_768_2560_20210531_10552_2-C00_OK.jpg,0
2072,c00,_1536_512_20210525_15395-C00_OK.jpg,0
2651,c00,_768_3328_20210531_10552_1-C00_OK.jpg,0
225,c00,_1962_1792_20210525_15395-C00_OK.jpg,0
369,c00,_1024_1536_20210531_10553-C00_OK.jpg,0
1858,c00,_768_256_20210525_15393_1-C00_RETOUCHE.jpg,1
2468,c00,_1024_1536_20210531_111-C00_OK.jpg,0
584,c00,_1536_1280_20210525_15395-C00_OK.jpg,0
122,c00,_1792_2560_20210531_11274_1-C00_OK.jpg,0
1697,c00,_1536_512_20210531_10552-C00_OK.jpg,0
1926,c00,_1962_1024_20210531_11274-C00_OK.jpg,0
785,c00,_1792_3584_20210531_11194-C00_OK.jpg,0
2150,c00,_1024_1024_20210525_14462_1-C00_RETOUCHE.jpg,1
2822,c00,_1792_3328_20210525_14495-C00_RETOUCHE.jpg,1
1079,c00,_1536_4352_20210531_11271_3-C00_RETOUCHE.jpg,1
405,c00,_1962_0_20210525_15395-C00_OK.jpg,0
1766,c00,_256_256_20210531_17292-C00_RETOUCHE.jpg,1
1213,c00,_768_4096_20210531_10552-C00_OK.jpg,0
796,c00,_3840_1536_20210531_17292_1-C00_RETOUCHE.jpg,1
2797,c00,_256_2560_20210531_11271_1-C00_RETOUCHE.jpg,1
521,c00,_1536_768_20210531_11201_1-C00_RETOUCHE.jpg,1
970,c00,_3072_1792_20210531_17292_3-C00_RETOUCHE.jpg,1
1950,c00,_1962_512_20210531_10552-C00_OK.jpg,0
1699,c00,_1280_2816_20210525_15175_2-C00_RETOUCHE.jpg,1
2434,c00,_1536_1024_20210531_11201_3-C00_RETOUCHE.jpg,1
107,c00,_1536_2560_20210525_14462_1-C00_RETOUCHE.jpg,1
2904,c00,_768_3840_20210531_11274_2-C00_OK.jpg,0
598,c00,_256_1536_20210525_14425-C00_RETOUCHE.jpg,1
83,c00,_1792_256_20210531_10553-C00_OK.jpg,0
2046,c00,_1792_768_20210531_17292 (2)_2-C00_RETOUCHE.jpg,1
3,c00,_768_256_20210525_15393_0-C00_RETOUCHE.jpg,1
1209,c00,_1280_1024_20210525_15150-C00_RETOUCHE.jpg,1
2750,c00,_512_2048_20210531_10552-C00_OK.jpg,0
1243,c00,_1280_4096_20210531_11271_0-C00_RETOUCHE.jpg,1
88,c00,_1024_3840_20210531_11194-C00_OK.jpg,0
2581,c00,_1024_2048_20210531_10554_3-C00_RETOUCHE.jpg,1
2851,c00,_1024_2560_20210525_154-C00_OK.jpg,0
2285,c00,_1962_2560_20210531_111-C00_OK.jpg,0
1538,c00,_0_1280_20210531_10551-C00_OK.jpg,0
407,c00,_1280_1280_20210531_11192-C00_OK.jpg,0
274,c00,_1536_1280_20210525_15441-C00_OK.jpg,0
456,c00,_1962_2816_20210531_11192-C00_OK.jpg,0
20,c00,_512_0_20210525_15441-C00_OK.jpg,0
1722,c00,_1280_2304_20210525_13375_1-C00_RETOUCHE.jpg,1
1549,c00,_1962_1536_20210531_111-C00_OK.jpg,0
2731,c00,_0_2560_20210531_17293-C00_RETOUCHE.jpg,1
1910,c00,_1962_1792_20210531_10553-C00_OK.jpg,0
1836,c00,_1024_3328_20210531_11254-C00_OK.jpg,0
2282,c00,_512_2048_20210531_10521_2-C00_RETOUCHE.jpg,1
433,c00,_1962_3584_20210525_14495-C00_RETOUCHE.jpg,1
2744,c00,_1024_512_20210525_14443-C00_RETOUCHE.jpg,1
2881,c00,_768_4096_20210531_10552_1-C00_RETOUCHE.jpg,1
2484,c00,_768_2304_20210531_10554_1-C00_RETOUCHE.jpg,1
1123,c00,_512_2304_65-C00_OK.jpg,0
653,c00,_512_1280_20210525_13375_0-C00_OK.jpg,0
2257,c00,_768_1792_20210525_14425_3-C00_RETOUCHE.jpg,1
2862,c00,_768_2048_20210525_15144_2-C00_RETOUCHE.jpg,1
2118,c00,_1536_1536_20210531_11181_0-C00_OK.jpg,0
1800,c00,_1024_2816_20210531_10554_1-C00_RETOUCHE.jpg,1
2841,c00,_1280_4096_20210531_10540-C00_OK.jpg,0
927,c00,_1536_768_20210531_10552-C00_OK.jpg,0
406,c00,_1792_1024_20210525_15434-C00_OK.jpg,0
1520,c00,_768_2816_20210531_11271_3-C00_RETOUCHE.jpg,1
2296,c00,_1792_2048_65-C00_OK.jpg,0
2385,c00,_0_3072_20210525_15144_0-C00_RETOUCHE.jpg,1
1967,c00,_1024_2048_20210531_10554_1-C00_RETOUCHE.jpg,1
2686,c00,_0_1024_20210525_15395-C00_OK.jpg,0
2088,c00,_1024_2304_20210525_15441-C00_OK.jpg,0
1788,c00,_1024_0_20210531_10553-C00_OK.jpg,0
1109,c00,_512_2560_20210531_10551-C00_OK.jpg,0
1160,c00,_256_3840_20210531_17293_0-C00_RETOUCHE.jpg,1
52,c00,_768_3328_20210525_13375_0-C00_RETOUCHE.jpg,1
2716,c00,_1536_1024_20210531_10552-C00_OK.jpg,0
1612,c00,_256_2304_20210525_13375_2-C00_RETOUCHE.jpg,1
186,c00,_0_1536_20210525_14462_2-C00_RETOUCHE.jpg,1
1256,c00,_1024_1536_20210531_17292_1-C00_RETOUCHE.jpg,1
1867,c00,_512_1024_20210531_10545-C00_OK.jpg,0
843,c00,_256_2816_20210531_17293_2-C00_RETOUCHE.jpg,1
1323,c00,_1962_2304_20210531_11254-C00_OK.jpg,0
2459,c00,_512_1024_20210531_11254-C00_OK.jpg,0
416,c00,_1536_2560_20210525_15395-C00_OK.jpg,0
2132,c00,_512_4352_20210525_15395-C00_OK.jpg,0
679,c00,_1962_768_20210531_111-C00_OK.jpg,0
900,c00,_1536_3584_20210525_15150_3-C00_RETOUCHE.jpg,1
670,c00,_1962_4352_20210531_10553-C00_OK.jpg,0
1191,c00,_2048_0_20210531_17292-C00_RETOUCHE.jpg,1
1528,c00,_1280_3072_20210525_13375_0-C00_RETOUCHE.jpg,1
572,c00,_1280_3072_20210525_13375_2-C00_RETOUCHE.jpg,1
1314,c00,_256_2816_20210531_11254-C00_OK.jpg,0
2401,c00,_1962_1792_20210525_15434-C00_OK.jpg,0
2349,c00,_1280_3328_20210531_10560_1-C00_RETOUCHE.jpg,1
592,c00,_1962_3072_20210531_10540-C00_OK.jpg,0
851,c00,_2560_1280_20210531_17292_0-C00_RETOUCHE.jpg,1
569,c00,_1536_512_20210531_11254-C00_OK.jpg,0
2721,c00,_1024_1024_20210531_11201_2-C00_RETOUCHE.jpg,1
2375,c00,_512_2816_20210525_15144_1-C00_RETOUCHE.jpg,1
2590,c00,_1792_4352_20210531_11192-C00_OK.jpg,0
2342,c00,_3840_1536_20210531_17292_0-C00_RETOUCHE.jpg,1
2316,c00,_1962_3840_20210531_10553-C00_OK.jpg,0
2376,c00,_2304_256_20210531_17292_2-C00_RETOUCHE.jpg,1
1312,c00,_1536_2816_20210525_14462_3-C00_RETOUCHE.jpg,1
1691,c00,_1536_2560_20210525_14462-C00_RETOUCHE.jpg,1
1257,c00,_1536_4352_20210531_10521_2-C00_RETOUCHE.jpg,1
2678,c00,_768_768_20210531_17292_2-C00_RETOUCHE.jpg,1
2021,c00,_1280_512_65-C00_OK.jpg,0
2493,c00,_1962_256_65-C00_OK.jpg,0
995,c00,_512_1280_20210525_15441-C00_OK.jpg,0
2336,c00,_1962_1792_20210531_10554_0-C00_RETOUCHE.jpg,1
782,c00,_1792_3328_20210525_14495_2-C00_RETOUCHE.jpg,1
1619,c00,_512_512_20210531_11192-C00_OK.jpg,0
1482,c00,_1962_4096_20210531_10552-C00_OK.jpg,0
949,c00,_1024_512_20210531_10553_1-C00_OK.jpg,0
2628,c00,_768_1792_20210531_10552_0-C00_OK.jpg,0
2193,c00,_256_512_20210525_15393_0-C00_RETOUCHE.jpg,1
2625,c00,_1024_2304_20210531_11254-C00_OK.jpg,0
2054,c00,_1024_1792_20210525_14425-C00_OK.jpg,0
1043,c00,_1280_3328_20210531_11192-C00_OK.jpg,0
2417,c00,_1792_2816_20210525_15395-C00_OK.jpg,0
943,c00,_1962_1792_20210531_10554_1-C00_RETOUCHE.jpg,1
1046,c00,_768_2816_20210531_10554_3-C00_RETOUCHE.jpg,1
583,c00,_768_2048_20210531_10552_2-C00_OK.jpg,0
1688,c00,_256_1536_20210531_10521_0-C00_RETOUCHE.jpg,1
2610,c00,_1024_2048_20210525_15175_2-C00_RETOUCHE.jpg,1
1468,c00,_768_256_20210531_11274_1-C00_OK.jpg,0
1012,c00,_1024_2048_20210531_10553_1-C00_OK.jpg,0
2472,c00,_1536_4096_20210525_14462-C00_RETOUCHE.jpg,1
237,c00,_1536_512_20210531_11201_0-C00_RETOUCHE.jpg,1
1347,c00,_512_256_20210525_15393_2-C00_RETOUCHE.jpg,1
1671,c00,_1024_768_20210531_10553_1-C00_OK.jpg,0
114,c00,_512_0_20210525_13375_2-C00_OK.jpg,0
2506,c00,_1792_2304_20210525_15441-C00_OK.jpg,0
2585,c00,_1536_768_20210525_154-C00_OK.jpg,0
2127,c00,_1962_2816_20210525_15441-C00_OK.jpg,0
2339,c00,_768_4352_20210531_10552_1-C00_OK.jpg,0
767,c00,_1024_3328_20210525_13375_2-C00_RETOUCHE.jpg,1
2277,c00,_1962_1536_20210531_10540-C00_OK.jpg,0
801,c00,_1962_4096_20210525_15434-C00_OK.jpg,0
1436,c00,_1792_1280_20210531_111-C00_OK.jpg,0
1734,c00,_1962_1536_20210531_11192-C00_OK.jpg,0
1558,c00,_1536_3840_20210531_10545-C00_OK.jpg,0
13,c00,_0_1280_20210525_14462_2-C00_RETOUCHE.jpg,1
854,c00,_1962_2816_20210531_10552-C00_OK.jpg,0
2380,c00,_1024_512_20210531_10553_2-C00_OK.jpg,0
1826,c00,_256_4096_20210531_17293_3-C00_RETOUCHE.jpg,1
718,c00,_1792_2560_20210531_11274_2-C00_OK.jpg,0
2035,c00,_0_2560_20210525_13375_1-C00_RETOUCHE.jpg,1
896,c00,_768_3072_20210525_15150_2-C00_RETOUCHE.jpg,1
1145,c00,_1024_1024_20210531_11201_3-C00_RETOUCHE.jpg,1
1432,c00,_1962_768_20210525_15434-C00_OK.jpg,0
139,c00,_768_3840_20210531_10552-C00_OK.jpg,0
423,c00,_256_3328_20210525_15434-C00_OK.jpg,0
1600,c00,_256_1536_20210525_14425_3-C00_RETOUCHE.jpg,1
1269,c00,_1792_3072_20210531_10554_3-C00_RETOUCHE.jpg,1
2177,c00,_512_2560_20210531_10553-C00_OK.jpg,0
1522,c00,_512_512_20210525_15395-C00_OK.jpg,0
1823,c00,_4352_1280_20210531_17292_2-C00_RETOUCHE.jpg,1
1404,c00,_512_256_20210525_154-C00_OK.jpg,0
2769,c00,_1962_2304_20210531_10551_0-C00_OK.jpg,0
1250,c00,_512_2304_20210525_154-C00_OK.jpg,0
743,c00,_256_3072_20210531_10553-C00_OK.jpg,0
2109,c00,_0_3840_20210531_11274-C00_OK.jpg,0
1441,c00,_256_3584_20210531_11274_2-C00_OK.jpg,0
2513,c00,_768_1792_20210531_10560_0-C00_RETOUCHE.jpg,1
452,c00,_0_768_20210531_10553-C00_OK.jpg,0
2783,c00,_1792_3328_20210531_10540-C00_OK.jpg,0
808,c00,_2048_1536_20210531_17292_0-C00_RETOUCHE.jpg,1
2297,c00,_1792_2304_20210531_10551-C00_OK.jpg,0
